Attention,Thinking conversion,Information processing ability,logical reasoning,representational ability,memory
0.7596385542168675,0.4434007656735911,0.4975111123759942,0.07730912980892207,0.19017094017094016,0.7777777777777777
0.7009036144578314,0.3780171508577051,0.46252729399284254,0.4760281436586399,0.6891996891996892,0.6666666666666666
0.35542168674698804,0.4147302392353746,0.37501517182521793,0.20108397608822276,0.13888888888888887,0.5555555555555555
0.6756024096385542,0.42951939418665536,0.4617386850539529,0.4210380952917749,0.46503496503496505,0.6666666666666666
0.6515060240963856,0.5070586671382302,0.5270244092372786,0.33341216138716034,0.7082362082362084,0.6666666666666666
0.6265060240963856,0.5331619627177517,0.40102096403370496,0.7754384108950176,0.3282828282828283,0.6666666666666666
0.5159638554216868,0.3397825329356945,0.39127004805789406,0.5044300188255519,0.16958041958041958,0.6666666666666666
0.4265060240963856,0.3972010792742828,0.38890989155999445,0.29576633929423757,0.31021756021756025,0.5555555555555555
0.8262048192771085,0.2849373619846381,0.5735270717195635,0.4808353347829482,0.8094405594405596,0.6666666666666666
0.5759036144578313,0.32179861529324855,0.3350605403313893,0.25230526105567297,0.24805749805749805,0.6666666666666666
0.5424698795180724,0.4317425258572046,0.3469538427842742,0.055674573393352855,0.15229215229215226,0.7777777777777777
0.6003012048192772,0.4917747410692524,0.5808851011034227,0.5456867122281926,0.25077700077700077,0.6666666666666666
0.37048192771084343,0.47728009796946513,0.3423801693024269,0.3134735710464688,0.20046620046620045,0.5555555555555555
0.6156626506024097,0.45614563587058804,0.34314171846603403,0.4417576995513265,0.32731157731157734,0.6666666666666666
0.746987951807229,0.48753892797534254,0.34628481358405383,0.2880007490156165,0.17055167055167056,1.0
0.4713855421686748,0.44595273124304424,0.4311976197764401,0.2423325877042764,0.08216783216783213,0.6666666666666666
0.39939759036144584,0.3377603124011257,0.34522998539254285,0.31033231357260216,0.1987179487179487,0.5555555555555555
0.6189759036144579,0.4165006470211547,0.35787349637149585,0.2801882547932569,0.3480963480963481,0.6666666666666666
0.5536144578313253,0.373258735614046,0.36299661931489424,0.4334418613784775,0.2634032634032634,0.6666666666666666
0.5509036144578313,0.33297760413429206,0.851101127611907,0.6136533857720851,0.18123543123543123,0.6666666666666666
0.625,0.3383520271572691,0.4982783318583709,0.31522519633388757,0.21775446775446775,0.5555555555555555
1.0,0.45524444768766126,0.3315203055845399,0.44340338134742024,0.48154623154623155,0.6666666666666666
0.5870481927710843,0.5051998616144291,0.3840102089561912,0.5275638529170852,0.2092074592074592,0.8888888888888888
0.3451807228915663,0.11066574018449987,0.430256701004829,0.3101029031283794,0.2931235431235431,0.5555555555555555
0.40662650602409645,0.4844550578994663,0.3419616402170842,0.41476974931850374,0.8663558663558665,0.6666666666666666
0.6834337349397591,0.38802802854742235,0.46639920818041747,0.4776603342704763,0.28865578865578867,0.6666666666666666
0.6018072289156627,0.20038636727453207,0.3640571178251747,0.23104011896941357,0.3055555555555556,0.6666666666666666
0.5243975903614458,0.5065312476691419,0.41914633717206434,0.6060413034867759,0.148018648018648,0.6666666666666666
0.4765060240963856,0.3987614935653427,0.29303903136756493,0.4618265304389737,0.3337218337218337,0.5555555555555555
0.577710843373494,0.29649770816422905,0.3492271496375566,0.5606389809711478,0.19308469308469306,0.5555555555555555
0.5481927710843374,0.3095483385974075,0.4097384412745179,0.11561789964949909,0.02661227661227661,0.6666666666666666
0.5015060240963856,0.44482650804045665,0.44566884874805024,0.5088927489264402,0.5786713286713288,0.8888888888888888
0.6840361445783133,0.6443784140504102,0.4128274168419726,0.6311301860867973,0.2822455322455322,0.6666666666666666
0.5756024096385542,0.5347286958678781,0.42436198007884945,0.2667932995125124,0.3473193473193473,0.8888888888888888
0.521987951807229,0.4719872716408513,0.410825999560081,0.6653837672907863,0.13850038850038845,0.5555555555555555
0.5506024096385542,0.24596808784459392,0.43025103068605947,0.2635595983475564,0.3327505827505828,0.7777777777777777
0.6295180722891567,0.2672178158325999,0.3183757943758315,0.2587365523892524,0.3111888111888112,0.6666666666666666
0.788855421686747,0.3002303389565898,0.3307587564209328,0.46322560860839623,0.18997668997668998,0.6666666666666666
0.5716867469879519,0.49238334419793256,0.35195171567023376,0.41143011327820084,0.3754856254856255,0.6666666666666666
0.697289156626506,0.4821429821970563,0.39545225222968133,0.22647684185090322,0.24961149961149962,0.8888888888888888
0.633132530120482,0.28363890516698653,0.41003739062119127,0.20124894620316694,0.4961149961149961,0.7777777777777777
0.5271084337349398,0.560081405815203,0.3566179091154678,0.507825640049531,0.33003108003108006,0.8888888888888888
0.6759036144578314,0.43570455751359266,0.29918425240842217,0.4453409150103141,0.35042735042735046,0.6666666666666666
0.42891566265060244,0.21640276128943547,0.4111904090948585,0.6106615824742694,0.3523698523698524,0.5555555555555555
0.7659638554216868,0.830784357665693,0.3354463393226799,0.26609325854713134,0.32284382284382285,0.8888888888888888
0.519277108433735,0.6046941360683962,0.39569141170702,0.3650561799406634,0.291958041958042,0.7777777777777777
0.6518072289156627,0.4834604304504541,0.37797889733523377,0.34603151645470415,0.3560606060606061,0.6666666666666666
0.5813253012048193,0.4387586548887828,0.38367285919669625,0.24403732197192401,0.7983682983682985,0.5555555555555555
0.66355421686747,0.39224132586209337,0.4061270760207948,0.2159741595356595,0.3411033411033411,0.5555555555555555
0.5698795180722892,0.5691716277219825,0.3321836644659908,0.2566543004657623,0.26165501165501165,0.6666666666666666
0.5771084337349398,0.48196066282302075,0.33681145749840324,0.5487726450766313,0.7313519813519814,0.6666666666666666
0.5379518072289157,0.29488549354557936,0.30042412052670664,0.3387335109493095,0.34149184149184153,0.6666666666666666
0.7006024096385542,0.42258340525716825,0.3340868914657261,0.2413741162475546,0.34770784770784774,0.6666666666666666
0.37620481927710847,0.4514555732291557,0.4133057357966499,0.5857761230953173,0.15734265734265732,0.5555555555555555
0.4060240963855422,0.2868222571889866,0.4119462879396961,0.2003657123311187,0.36655011655011654,0.6666666666666666
0.5337349397590362,0.5168834191212519,0.29676430604118786,0.1934003582164311,0.26282051282051283,0.6666666666666666
0.43915662650602416,0.6016472952798828,0.37020233886603193,0.5576721482111783,0.21969696969696967,0.5555555555555555
0.5813253012048193,0.5480190764872519,0.4188857882382126,0.34637259714307905,0.38830613830613836,0.6666666666666666
0.46777108433734943,0.5512379807210657,0.3215572899066729,0.3914399046182616,0.34654234654234656,0.7777777777777777
0.5364457831325302,0.29524215137478993,0.38758317379709273,0.3782389351915902,0.32614607614607616,0.5555555555555555
0.45000000000000007,0.34761789081248196,0.40026508518886733,0.21736311823989166,0.38772338772338777,0.5555555555555555
0.4385542168674699,0.7107578612079972,0.44100832562158565,0.6163331198126657,0.3381895881895882,0.6666666666666666
0.5975903614457831,0.5715618906657131,0.30654228179228127,0.533797443474433,0.23038073038073037,0.6666666666666666
0.6478915662650603,0.4061061710833426,0.43597772264157403,0.2384507984803001,0.3327505827505828,0.6666666666666666
0.5343373493975904,0.4941160479162843,0.42418261047084543,0.619977734160989,0.6851204351204352,0.6666666666666666
0.37710843373493985,0.5112870856714714,0.4109185195234677,0.4768600894905645,0.35450660450660454,0.6666666666666666
0.4617469879518073,0.38852030186556397,0.3034860363188787,0.16624506560294772,0.2694250194250194,0.7777777777777777
0.5768072289156627,0.40305084740076774,0.39720316939669525,0.28412941384394375,0.20027195027195027,0.6666666666666666
0.47198795180722897,0.39637691933228186,0.4585087402913158,0.6431695954227907,0.6948329448329449,0.5555555555555555
0.6204819277108434,0.43270345613426986,0.3543389319434159,0.3810876888563867,0.30283605283605286,0.5555555555555555
0.5933734939759037,0.4084604056199848,0.3783489771887808,0.4702722659556868,0.2534965034965035,0.5555555555555555
0.4921686746987952,0.2677263168336771,0.38127997260474455,0.2753169622347723,0.30905205905205907,0.5555555555555555
0.3460843373493976,0.4793852654662522,0.38845296206183016,0.5523140227864591,0.13247863247863242,0.6666666666666666
0.8337349397590362,0.4632275483575741,0.4853459203517186,0.11293478958186243,0.20998445998445997,0.6666666666666666
0.5210843373493976,0.4823419678712545,0.2913422337511161,0.3614918607556143,0.35742035742035744,0.5555555555555555
0.6018072289156627,0.31882900921950574,0.7084613856845713,0.11433149979355756,0.2558275058275058,0.8888888888888888
0.7813253012048194,0.5639726006071413,0.43843606942162994,0.6199531154422124,0.36402486402486406,0.6666666666666666
0.4716867469879519,0.5021924373317684,0.3820144619930691,0.5894976608878477,0.12937062937062935,0.7777777777777777
0.7810240963855423,0.37469393230456244,0.44388520148698424,0.3994568301310195,0.2768065268065268,0.6666666666666666
0.641265060240964,0.47200509058381546,0.27965536068151786,0.4394976641188395,0.14296814296814295,0.6666666666666666
0.6945783132530121,0.5395142421929474,0.3711161978623605,0.3192463159607353,0.42074592074592077,0.5555555555555555
0.5123493975903615,0.4056497612091513,0.4029298613522098,0.4420977721703725,0.5225330225330226,0.6666666666666666
0.6731927710843374,0.44867032387470784,0.36645000441712644,0.7294861836882534,0.33644133644133645,0.6666666666666666
0.730120481927711,0.21211018453458336,0.3751347515638873,0.3546651635615827,0.21173271173271174,0.5555555555555555
0.5039156626506025,0.24400286530992044,0.6372639296189575,0.43904187174636966,0.27622377622377625,0.7777777777777777
0.5701807228915663,0.3297958176357239,0.44542401895194206,0.3994605493611672,0.17929292929292928,0.6666666666666666
0.405421686746988,0.4979584555503312,0.3725027054945969,0.45314261197727884,0.3271173271173271,0.5555555555555555
0.5740963855421687,0.32920586921131867,0.2947358289840137,0.46605040411266446,0.25893550893550893,0.5555555555555555
0.9759036144578315,0.7150083454183895,0.3533980131718048,0.44411997647694723,0.331002331002331,0.8888888888888888
0.5819277108433736,0.414993048731917,0.40419678924577684,0.46823218206048056,0.25427350427350426,0.6666666666666666
0.4496987951807229,0.3726166315269692,0.3253096243555785,0.38966567244273487,0.09421134421134417,0.5555555555555555
0.5798192771084338,0.443616905434276,0.366297694584405,0.2997861076486651,0.24358974358974358,0.6666666666666666
0.5439759036144579,0.4818953615109975,0.3005493705841455,0.21541344897314985,0.28477078477078477,0.5555555555555555
0.7051204819277108,0.3882820201394786,0.3717140965557072,0.06875038139161482,0.09731934731934727,0.6666666666666666
0.6147590361445784,0.6277148194132738,0.40090138429503563,0.43784521303667695,0.3304195804195804,0.7777777777777777
0.7734939759036146,0.2572504694286234,0.5150115270457244,0.3897068237857116,0.1891996891996892,0.6666666666666666
0.7096385542168675,0.3966037168014971,0.3964800206459097,0.23957120722800138,0.34207459207459207,0.6666666666666666
0.3987951807228916,0.3238138197778099,0.3361480986169524,0.4093532664443919,0.18958818958818957,0.6666666666666666
0.48313253012048196,0.20845801872627873,0.4240246303193545,0.6826173270819162,0.21114996114996115,0.6666666666666666
0.5358433734939759,0.643747876293527,0.3029038567632756,0.3756624334815158,0.30516705516705517,0.6666666666666666
0.49548192771084343,0.4504391378518689,0.2537477587551872,0.3398812538845951,0.27816627816627815,0.6666666666666666
0.7003012048192772,0.42874601593596323,0.32006692167351075,0.29612732863386887,0.19696969696969696,0.8888888888888888
0.6626506024096386,0.3972271184907595,0.31937650301677734,0.6547609725097554,0.6443278943278944,0.6666666666666666
0.8367469879518072,0.41912529662270875,0.4171776499842248,0.211046529974429,0.5203962703962703,0.6666666666666666
0.6030120481927711,0.37568029743760106,0.3425652092292004,0.45128234926967253,0.37432012432012435,0.6666666666666666
0.5162650602409639,0.7389167939945991,0.3327601737028244,0.34306940237823297,0.40326340326340326,0.6666666666666666
0.5439759036144579,0.2950340495565347,0.44816997444113227,0.3839506114956453,0.23523698523698522,0.5555555555555555
0.852710843373494,0.5389468732541709,0.37343795394743856,0.3373303918865934,0.15928515928515927,0.5555555555555555
0.5924698795180724,0.49822251364637005,0.41787940927849726,0.6238878656418785,0.257964257964258,0.5555555555555555
0.5638554216867471,0.5634155337157902,0.34368549760881556,0.5042417683402842,0.3424630924630925,0.6666666666666666
0.65,0.29574712728378727,0.504358092711124,0.4568688684533074,0.5042735042735043,0.6666666666666666
0.6966867469879519,0.32074178087080746,0.5242570642915753,0.35073479745830166,0.3836441336441337,0.6666666666666666
0.7123493975903615,0.4117505264674992,0.40026508518886733,0.5207239948179202,0.3667443667443668,0.7777777777777777
0.7563253012048193,0.45138642847582566,0.41245733698842557,0.49877129918919744,0.1855089355089355,0.6666666666666666
0.6530120481927711,0.6471710574818319,0.4702170028174271,0.4616099376967927,0.38694638694638694,0.6666666666666666
0.6620481927710844,0.35787337525647406,0.3892799714135415,0.3859731460813442,0.22086247086247085,0.8888888888888888
0.3972891566265061,0.18710514256851024,0.33000287757609514,0.2616494074882252,0.2060994560994561,0.5555555555555555
0.5638554216867471,0.42526719019857556,0.3841839082454257,0.43414493947581256,0.2768065268065268,0.5555555555555555
0.48222891566265064,0.4100885392328952,0.4161555518867659,0.20555008652415627,0.19153069153069152,0.6666666666666666
0.45361445783132537,0.31754617577412925,0.3544912417761374,0.3723265166713606,0.27816627816627815,0.6666666666666666
0.5102409638554217,0.4458494565003301,0.3259459234617468,0.3645966812620133,0.2634032634032634,0.6666666666666666
0.6358433734939759,0.47729146397040095,0.44900832443038263,0.4032863232455435,0.31993006993006995,0.8888888888888888
0.5816265060240965,0.381959119418054,0.48044056742914587,0.25992510346442343,0.256993006993007,0.7777777777777777
0.6382530120481928,0.6473499131443641,0.3731717346948173,0.4403528946290769,0.3350815850815851,0.6666666666666666
0.3987951807228916,0.5065083540767191,0.42196342316812824,0.314130427298259,0.34887334887334887,0.8888888888888888
0.6572289156626506,0.503311214254336,0.30242553780859827,0.7073222831750743,1.0,0.6666666666666666
0.5828313253012049,0.5925264243827171,0.2819941277229044,0.3262845397023692,0.09731934731934727,0.7777777777777777
0.4605421686746988,0.6206209858949174,0.3674777728333548,0.37551500406010074,0.16705516705516704,0.7777777777777777
0.4816265060240964,0.4112230334256138,0.4201470458130101,0.17461017136927343,0.27972027972027974,0.7777777777777777
0.5265060240963856,0.3315711134615391,0.4946342365105957,0.14620222193845372,0.5604118104118104,0.5555555555555555
0.33493975903614465,0.616885929309948,0.42072355504984377,0.3563675384874812,0.20804195804195802,0.8888888888888888
0.7762048192771085,0.39109684767015096,0.42532428830697366,0.478947064405542,0.37393162393162394,0.5555555555555555
0.663855421686747,0.6479619373997558,0.3053024136739968,0.1554539332958947,0.3782051282051282,0.5555555555555555
0.6683734939759036,0.41058915070139584,0.319806372739659,0.218194399205579,0.3653846153846154,0.6666666666666666
0.8117469879518073,0.3171316655734757,0.4378595601847963,0.5559866404965934,0.38111888111888115,0.6666666666666666
0.6680722891566265,0.771196115008187,0.4187875979560563,0.42361628286138286,0.41122766122766125,0.8888888888888888
0.8373493975903615,0.38273789926933255,0.43949656793191044,0.4857838853727531,0.1443278943278943,0.5555555555555555
0.8734939759036146,0.3847886907689157,0.48999072434043967,0.3799784119511937,0.35042735042735046,0.5555555555555555
0.4897590361445784,0.5205510948180267,0.5659896727277004,0.46315374705077883,0.2692307692307692,0.6666666666666666
0.533132530120482,0.4647609578416699,0.3683261716415792,0.2635575779009096,0.3344988344988345,0.6666666666666666
0.6659638554216868,0.4703690676607515,0.35482292121686276,0.14758780461562976,0.2527195027195027,0.5555555555555555
0.571987951807229,0.5491581127480022,0.3087230686821769,0.15403798791515866,0.24533799533799533,0.8888888888888888
0.4737951807228916,0.3766834374646031,0.41703101047027286,0.4172177092651233,0.4232711732711733,0.6666666666666666
0.7105421686746989,0.16439065105625722,0.4431563824174292,0.3769997695585112,0.3275058275058275,0.5555555555555555
0.47500000000000003,0.5564922965699705,0.37020233886603193,0.42783138403431453,0.22688422688422688,0.6666666666666666
0.6777108433734941,0.4123050459063956,0.3329068132167763,0.36708006579878266,0.30924630924630925,0.6666666666666666
0.5978915662650603,0.3420063551507773,0.6981282901531572,0.2952538710239194,0.44502719502719507,0.5555555555555555
0.6777108433734941,0.31823406531968945,0.19916958845702698,0.2796744438664967,0.3892773892773893,0.5555555555555555
0.45753012048192776,0.12856197927183144,0.3418093303843628,0.5960281393506508,0.4046231546231547,0.6666666666666666
0.41867469879518077,0.14963828398410006,0.4099121405637524,0.32998178043926896,0.37160062160062163,0.5555555555555555
0.4825301204819278,0.3872109463691754,0.39275474597228677,0.4868958648227867,0.19308469308469306,0.6666666666666666
0.5605421686746989,0.3986241231969073,0.4325627379521635,0.7558513552950044,0.30128205128205127,0.6666666666666666
0.8734939759036146,0.5636030959388224,0.324069756237294,0.6135558888103843,0.2676767676767677,0.6666666666666666
0.4551204819277109,0.28843584592058835,0.349558829078282,0.4181157899018384,0.2259129759129759,0.5555555555555555
0.4671686746987952,0.44196275208667235,0.41133704860881043,0.36489761436875107,0.2698135198135198,0.6666666666666666
0.49638554216867475,0.3322221600635795,0.38591343595592653,0.6113430789847816,0.2183372183372183,0.6666666666666666
0.6259036144578314,0.5307370267029372,0.32691390200864046,0.4921406169118637,0.20007770007770007,0.5555555555555555
0.6253012048192772,0.401278315353871,0.3312811461072012,0.4672902346119808,0.255050505050505,0.5555555555555555
0.31566265060240967,0.5035866919053339,0.3717468266497593,0.5943534331994499,0.22377622377622378,0.6666666666666666
0.6355421686746988,0.34778788041194,0.3268213820452537,0.20631321654639567,0.23659673659673658,0.7777777777777777
0.455421686746988,0.47615976341882704,0.41309930641336334,0.6418373169243959,0.4026806526806527,0.5555555555555555
0.6454819277108435,0.4819765466629893,0.5156748859271753,0.6000280076698,0.24572649572649574,0.6666666666666666
0.5990963855421687,0.5056027237652335,0.38043157379652015,0.307532814577315,0.2266899766899767,0.6666666666666666
0.6343373493975905,0.4449621491990682,0.4198096960535152,0.2669478155751531,0.29390054390054393,0.6666666666666666
0.5882530120481928,0.43884764856458774,0.28953152671476756,0.3769090117269553,0.42307692307692313,0.6666666666666666
0.5530120481927712,0.40196390318466185,0.34750329224582527,0.6448439626788892,0.1855089355089355,0.6666666666666666
0.4225903614457832,0.37276957597667143,0.4012601235110436,0.40870720314000764,0.3162393162393162,1.0
0.7813253012048194,0.16553253059995027,0.6473949742672894,0.5536412437062534,0.4294871794871795,0.5555555555555555
0.421987951807229,0.3040359964933815,0.38000737439240795,0.2827138159742883,0.3113830613830614,0.5555555555555555
0.35150602409638565,0.3562045486471218,0.4043818291725504,0.4194865301223368,0.2233877233877234,0.5555555555555555
0.6099397590361446,0.3551978560093058,0.3300626674454298,0.6192706065543823,0.15248640248640244,0.5555555555555555
0.5942771084337349,0.34659243217065744,0.35539943045369643,0.5227846479226312,0.29176379176379175,0.6666666666666666
0.713855421686747,0.42290839923335327,0.39956332589459487,0.3376724849522862,0.1542346542346542,0.6666666666666666
0.48524096385542176,0.4381158587878591,0.46088461592695895,0.30710705032129193,0.36402486402486406,0.8888888888888888
0.5587349397590362,0.367389169967875,0.3513752064334001,0.3304858194119194,0.263986013986014,0.6666666666666666
0.5024096385542169,0.5008748342922136,0.3204042714330057,0.19261091499990343,0.2327117327117327,0.6666666666666666
0.7551204819277109,0.2680776996429246,0.47039637242543114,0.49799467367471156,0.17132867132867133,0.7777777777777777
0.4072289156626506,0.14251782955085684,0.3954465819109118,0.38512938630871746,0.34557109557109555,0.5555555555555555
0.36927710843373496,0.5098687365208991,0.3454962046451641,0.2486191478532923,0.27797202797202797,0.8888888888888888
0.5406626506024097,0.2646319073191208,0.3902095495476136,0.2877234308663155,0.6493783993783995,0.5555555555555555
0.7900602409638555,0.40867595441050586,0.4488446739601222,0.6363270477027526,0.16336441336441335,0.5555555555555555
0.5171686746987952,0.45338639682586335,0.32875733913904115,0.26527850158966604,0.2907925407925408,0.6666666666666666
0.35873493975903614,0.4324174780535257,0.43876774886235537,0.48467393067735537,0.4063714063714064,0.6666666666666666
0.6174698795180723,0.6273404808864775,0.42418261047084543,0.1206345968747628,0.24883449883449882,0.8888888888888888
0.5009036144578314,0.49967889390047304,0.3318192549312132,0.46094397004914106,0.22455322455322455,0.7777777777777777
